"","X.1","X","sex","vowel","stress","word","dur","pre_seg","fol_seg","speaker","community","class","point","word_count","pre_place","fol_place","F1","F2"
"8205",10845,10845,"Female","EY",1,"grade",0.15,"R","D",131,"Anglo","UWC",2,7,"coronal","coronal",481.699,1375.486
"8206",10846,10846,"Female","EY",1,"grade",0.15,"R","D",131,"Anglo","UWC",4,7,"coronal","coronal",463.066,1487.193
"8207",10847,10847,"Female","UW",1,"rooms",0.18,"R","M",131,"Anglo","UWC",2,7,"coronal","labial",369.125,1071.021
"8208",10848,10848,"Female","UW",1,"rooms",0.18,"R","M",131,"Anglo","UWC",4,7,"coronal","labial",374.835,1080.442
"8209",10849,10849,"Female","EY",1,"grade",0.1,"R","D",131,"Anglo","UWC",2,7,"coronal","coronal",506.702,1412.273
"8210",10850,10850,"Female","EY",1,"grade",0.1,"R","D",131,"Anglo","UWC",4,7,"coronal","coronal",441.249,1443.826
"8211",10851,10851,"Female","UW",1,"rooms",0.08,"R","M",131,"Anglo","UWC",2,7,"coronal","labial",359.689,1476.576
"8212",10852,10852,"Female","UW",1,"rooms",0.08,"R","M",131,"Anglo","UWC",4,7,"coronal","labial",317.015,1099.135
"8213",10853,10853,"Female","EY",1,"a",0.06,"T","N",131,"Anglo","UWC",2,15,"coronal","coronal",372.01,1374.738
"8214",10854,10854,"Female","EY",1,"a",0.06,"T","N",131,"Anglo","UWC",4,15,"coronal","coronal",359.448,1158.353
"8215",10855,10855,"Female","UW",1,"new",0.12,"Y","B",131,"Anglo","UWC",2,2,"coronal","labial",332.101,1086.274
"8216",10856,10856,"Female","UW",1,"new",0.12,"Y","B",131,"Anglo","UWC",4,2,"coronal","labial",359.869,1090.162
"8217",10857,10857,"Female","AY",1,"library",0.24,"L","B",131,"Anglo","UWC",2,1,"coronal","labial",484.103,1229.684
"8218",10858,10858,"Female","AY",1,"library",0.24,"L","B",131,"Anglo","UWC",4,1,"coronal","labial",490.714,1251.816
"8219",10861,10861,"Female","UW",1,"two",0.05,"T","S",131,"Anglo","UWC",2,17,"coronal","coronal",351.815,1439.489
"8220",10862,10862,"Female","UW",1,"two",0.05,"T","S",131,"Anglo","UWC",4,17,"coronal","coronal",364.196,1408.086
"8221",10863,10863,"Female","EY",1,"grade",0.14,"R","D",131,"Anglo","UWC",2,7,"coronal","coronal",498.588,1381.617
"8222",10864,10864,"Female","EY",1,"grade",0.14,"R","D",131,"Anglo","UWC",4,7,"coronal","coronal",464.689,1438.443
"8223",10865,10865,"Female","UW",1,"rooms",0.1,"R","M",131,"Anglo","UWC",2,7,"coronal","labial",388.478,1467.005
"8224",10866,10866,"Female","UW",1,"rooms",0.1,"R","M",131,"Anglo","UWC",4,7,"coronal","labial",444.555,1522.335
"8225",10867,10867,"Female","UW",1,"two",0.1,"T","R",131,"Anglo","UWC",2,17,"coronal","coronal",356.623,1250.171
"8226",10868,10868,"Female","UW",1,"two",0.1,"T","R",131,"Anglo","UWC",4,17,"coronal","coronal",386.555,1084.181
"8227",10869,10869,"Female","UW",1,"rooms",0.08,"R","M",131,"Anglo","UWC",2,7,"coronal","labial",401.821,1463.117
"8228",10870,10870,"Female","UW",1,"rooms",0.08,"R","M",131,"Anglo","UWC",4,7,"coronal","labial",393.707,1492.875
"8229",10871,10871,"Female","EY",1,"grade",0.12,"R","D",131,"Anglo","UWC",2,7,"coronal","coronal",460.662,1503.642
"8230",10872,10872,"Female","EY",1,"grade",0.12,"R","D",131,"Anglo","UWC",4,7,"coronal","coronal",392.505,1595.161
"8231",10873,10873,"Female","UW",1,"rooms",0.06,"R","M",131,"Anglo","UWC",2,7,"coronal","labial",303.732,1076.704
"8232",10874,10874,"Female","UW",1,"rooms",0.06,"R","M",131,"Anglo","UWC",4,7,"coronal","labial",298.744,1088.667
"8233",10875,10875,"Female","EY",1,"grade",0.16,"R","D",131,"Anglo","UWC",2,7,"coronal","coronal",498.888,1346.326
"8234",10876,10876,"Female","EY",1,"grade",0.16,"R","D",131,"Anglo","UWC",4,7,"coronal","coronal",410.476,1401.955
"8235",10877,10877,"Female","UW",1,"rooms",0.13,"R","M",131,"Anglo","UWC",2,7,"coronal","labial",413.421,1511.269
"8236",10878,10878,"Female","UW",1,"rooms",0.13,"R","M",131,"Anglo","UWC",4,7,"coronal","labial",368.163,1505.287
"8237",10879,10879,"Female","EY",1,"say",0.14,"S","W",131,"Anglo","UWC",2,21,"coronal","dorsal",492.277,1267.069
"8238",10880,10880,"Female","EY",1,"say",0.14,"S","W",131,"Anglo","UWC",4,21,"coronal","dorsal",489.091,1342.587
"8239",10883,10883,"Female","EY",1,"tables",0.07,"T","B",131,"Anglo","UWC",2,3,"coronal","labial",471.301,1542.373
"8240",10884,10884,"Female","EY",1,"tables",0.07,"T","B",131,"Anglo","UWC",4,3,"coronal","labial",389.26,1086.872
"8241",10885,10885,"Female","EY",1,"basis",0.08,"B","S",131,"Anglo","UWC",2,1,"labial","coronal",522.869,1399.712
"8242",10886,10886,"Female","EY",1,"basis",0.08,"B","S",131,"Anglo","UWC",4,1,"labial","coronal",464.689,1499.605
"8243",10887,10887,"Female","EY",1,"grade",0.05,"R","D",131,"Anglo","UWC",2,7,"coronal","coronal",496.965,1370.252
"8244",10888,10888,"Female","EY",1,"grade",0.05,"R","D",131,"Anglo","UWC",4,7,"coronal","coronal",524.312,1392.534
"8245",10891,10891,"Female","EY",1,"tables",0.1,"T","B",131,"Anglo","UWC",2,3,"coronal","labial",480.677,1300.865
"8246",10892,10892,"Female","EY",1,"tables",0.1,"T","B",131,"Anglo","UWC",4,3,"coronal","labial",476.71,1455.789
"8247",10895,10895,"Female","AY",1,"primary",0.14,"R","M",131,"Anglo","UWC",2,2,"coronal","labial",479.114,1246.582
"8248",10896,10896,"Female","AY",1,"primary",0.14,"R","M",131,"Anglo","UWC",4,2,"coronal","labial",496.003,1275.144
"8249",10897,10897,"Female","IY",1,"week",0.12,"W","K",131,"Anglo","UWC",2,1,"dorsal","dorsal",432.714,1400.758
"8250",10898,10898,"Female","IY",1,"week",0.12,"W","K",131,"Anglo","UWC",4,1,"dorsal","dorsal",385.713,1437.994
"8251",10899,10899,"Female","IY",1,"be",0.08,"B","JH",131,"Anglo","UWC",2,15,"labial","coronal",362.874,1544.617
"8252",10900,10900,"Female","IY",1,"be",0.08,"B","JH",131,"Anglo","UWC",4,15,"labial","coronal",318.277,1500.951
"8253",10901,10901,"Female","UW",1,"new",0.21,"Y","T",131,"Anglo","UWC",2,2,"coronal","coronal",341.958,1106.163
"8254",10902,10902,"Female","UW",1,"new",0.21,"Y","T",131,"Anglo","UWC",4,2,"coronal","coronal",358.787,1091.06
"8255",10903,10903,"Female","IY",1,"teacher",0.15,"T","CH",131,"Anglo","UWC",2,3,"coronal","coronal",372.491,1520.84
"8256",10904,10904,"Female","IY",1,"teacher",0.15,"T","CH",131,"Anglo","UWC",4,3,"coronal","coronal",344.663,1506.484
"8257",10905,10905,"Female","EY",1,"say",0.1,"S","DH",131,"Anglo","UWC",2,21,"coronal","coronal",485.245,1413.768
"8258",10906,10906,"Female","EY",1,"say",0.1,"S","DH",131,"Anglo","UWC",4,21,"coronal","coronal",454.652,1435.153
"8259",10907,10907,"Female","EY",1,"tables",0.11,"T","B",131,"Anglo","UWC",2,3,"coronal","labial",514.275,1402.104
"8260",10908,10908,"Female","EY",1,"tables",0.11,"T","B",131,"Anglo","UWC",4,3,"coronal","labial",463.367,1380.421
"8261",10911,10911,"Female","IY",1,"three",0.1,"R","T",131,"Anglo","UWC",2,7,"coronal","coronal",365.519,1448.91
"8262",10912,10912,"Female","IY",1,"three",0.1,"R","T",131,"Anglo","UWC",4,7,"coronal","coronal",361.492,1534.747
"8263",10913,10913,"Female","AY",1,"times",0.24,"T","M",131,"Anglo","UWC",2,6,"coronal","labial",433.135,1220.711
"8264",10914,10914,"Female","AY",1,"times",0.24,"T","M",131,"Anglo","UWC",4,6,"coronal","labial",456.455,1224.899
"8265",10915,10915,"Female","UW",1,"choose",0.11,"CH","Z",131,"Anglo","UWC",2,1,"coronal","coronal",361.852,1047.095
"8266",10916,10916,"Female","UW",1,"choose",0.11,"CH","Z",131,"Anglo","UWC",4,1,"coronal","coronal",349.471,1079.844
"8267",10917,10917,"Female","IY",1,"really",0.13,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",365.759,1403.749
"8268",10918,10918,"Female","IY",1,"really",0.13,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",354.76,1147.287
"8269",10919,10919,"Female","EY",1,"a",0.07,"T","B",131,"Anglo","UWC",2,15,"coronal","labial",451.587,1348.718
"8270",10920,10920,"Female","EY",1,"a",0.07,"T","B",131,"Anglo","UWC",4,15,"coronal","labial",436.381,1348.569
"8271",10921,10921,"Female","EY",1,"cane",0.18,"K","N",131,"Anglo","UWC",2,2,"dorsal","coronal",456.876,1362.476
"8272",10922,10922,"Female","EY",1,"cane",0.18,"K","N",131,"Anglo","UWC",4,2,"dorsal","coronal",436.621,1459.977
"8273",10923,10923,"Female","IY",1,"seem",0.12,"S","M",131,"Anglo","UWC",2,1,"coronal","labial",433.436,1448.163
"8274",10924,10924,"Female","IY",1,"seem",0.12,"S","M",131,"Anglo","UWC",4,1,"coronal","labial",397.674,1392.534
"8275",10925,10925,"Female","EY",1,"cane",0.21,"K","N",131,"Anglo","UWC",2,2,"dorsal","coronal",380.905,1369.953
"8276",10926,10926,"Female","EY",1,"cane",0.21,"K","N",131,"Anglo","UWC",4,2,"dorsal","coronal",334.505,1366.663
"8277",10929,10929,"Female","AY",2,"sometimes",0.09,"T","M",131,"Anglo","UWC",2,5,"coronal","labial",417.508,1237.909
"8278",10930,10930,"Female","AY",2,"sometimes",0.09,"T","M",131,"Anglo","UWC",4,5,"coronal","labial",505.8,1265.275
"8279",10931,10931,"Female","IY",1,"really",0.06,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",389.199,1464.762
"8280",10932,10932,"Female","IY",1,"really",0.06,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",388.358,1521.139
"8281",10933,10933,"Female","AY",2,"sometimes",0.2,"T","M",131,"Anglo","UWC",2,5,"coronal","labial",398.095,1190.205
"8282",10934,10934,"Female","AY",2,"sometimes",0.2,"T","M",131,"Anglo","UWC",4,5,"coronal","labial",412.339,1305.501
"8283",10935,10935,"Female","AY",1,"likes",0.09,"L","K",131,"Anglo","UWC",2,1,"coronal","dorsal",463.607,1241.498
"8284",10936,10936,"Female","AY",1,"likes",0.09,"L","K",131,"Anglo","UWC",4,1,"coronal","dorsal",489.211,1311.931
"8285",10937,10937,"Female","IY",1,"really",0.07,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",389.68,1499.007
"8286",10938,10938,"Female","IY",1,"really",0.07,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",389.74,1548.953
"8287",10939,10939,"Female","AY",1,"write",0.1,"R","T",131,"Anglo","UWC",2,1,"coronal","coronal",466.312,1253.909
"8288",10940,10940,"Female","AY",1,"write",0.1,"R","T",131,"Anglo","UWC",4,1,"coronal","coronal",459.761,1295.631
"8289",10941,10941,"Female","UW",1,"schools",0.17,"K","L",131,"Anglo","UWC",2,2,"dorsal","coronal",414.803,1285.463
"8290",10942,10942,"Female","UW",1,"schools",0.17,"K","L",131,"Anglo","UWC",4,2,"dorsal","coronal",365.819,1226.543
"8291",10943,10943,"Female","AY",1,"i've",0.08,"T","V",131,"Anglo","UWC",2,1,"coronal","labial",436.32,1300.566
"8292",10944,10944,"Female","AY",1,"i've",0.08,"T","V",131,"Anglo","UWC",4,1,"coronal","labial",503.095,1327.035
"8293",10945,10945,"Female","UW",1,"school",0.09,"K","L",131,"Anglo","UWC",2,5,"dorsal","coronal",375.376,1181.083
"8294",10946,10946,"Female","UW",1,"school",0.09,"K","L",131,"Anglo","UWC",4,5,"dorsal","coronal",374.715,1184.971
"8295",10947,10947,"Female","UW",1,"uniform",0.1,"Y","N",131,"Anglo","UWC",2,1,"coronal","coronal",376.698,1109.304
"8296",10948,10948,"Female","UW",1,"uniform",0.1,"Y","N",131,"Anglo","UWC",4,1,"coronal","coronal",376.638,1104.967
"8297",10949,10949,"Female","AY",1,"tidy",0.13,"T","D",131,"Anglo","UWC",2,1,"coronal","coronal",474.847,1262.583
"8298",10950,10950,"Female","AY",1,"tidy",0.13,"T","D",131,"Anglo","UWC",4,1,"coronal","coronal",474.666,1286.21
"8299",10951,10951,"Female","IY",1,"even",0.12,"T","V",131,"Anglo","UWC",2,3,"coronal","labial",368.764,1448.013
"8300",10952,10952,"Female","IY",1,"even",0.12,"T","V",131,"Anglo","UWC",4,3,"coronal","labial",378.561,1367.56
"8301",10953,10953,"Female","UW",1,"schools",0.23,"K","L",131,"Anglo","UWC",2,2,"dorsal","coronal",392.625,1286.958
"8302",10954,10954,"Female","UW",1,"schools",0.23,"K","L",131,"Anglo","UWC",4,2,"dorsal","coronal",394.428,1215.777
"8303",10955,10955,"Female","EY",1,"behaviour",0.19,"HH","V",131,"Anglo","UWC",2,1,"glottal","labial",303.432,1100.032
"8304",10956,10956,"Female","EY",1,"behaviour",0.19,"HH","V",131,"Anglo","UWC",4,1,"glottal","labial",375.075,1205.159
"8305",10959,10959,"Female","UW",1,"school",0.18,"K","L",131,"Anglo","UWC",2,5,"dorsal","coronal",360.65,1087.77
"8306",10960,10960,"Female","UW",1,"school",0.18,"K","L",131,"Anglo","UWC",4,5,"dorsal","coronal",354.7,1086.872
"8307",10961,10961,"Female","EY",1,"way",0.1,"W","HH",131,"Anglo","UWC",2,8,"dorsal","glottal",392.024,1262.882
"8308",10962,10962,"Female","EY",1,"way",0.1,"W","HH",131,"Anglo","UWC",4,8,"dorsal","glottal",372.731,1331.372
"8309",10963,10963,"Female","EY",2,"nicknames",0.06,"N","M",131,"Anglo","UWC",2,1,"coronal","labial",468.536,1408.086
"8310",10964,10964,"Female","EY",2,"nicknames",0.06,"N","M",131,"Anglo","UWC",4,1,"coronal","labial",430.31,1445.471
"8311",10965,10965,"Female","EY",1,"name",0.05,"N","M",131,"Anglo","UWC",2,1,"coronal","labial",454.892,1342.737
"8312",10966,10966,"Female","EY",1,"name",0.05,"N","M",131,"Anglo","UWC",4,1,"coronal","labial",411.798,1335.708
"8313",10967,10967,"Female","EY",1,"say",0.07,"S","M",131,"Anglo","UWC",2,21,"coronal","labial",478.453,1350.064
"8314",10968,10968,"Female","EY",1,"say",0.07,"S","M",131,"Anglo","UWC",4,21,"coronal","labial",438.003,1354.999
"8315",10969,10969,"Female","IY",1,"teacher",0.1,"T","CH",131,"Anglo","UWC",2,3,"coronal","coronal",372.19,1531.457
"8316",10970,10970,"Female","IY",1,"teacher",0.1,"T","CH",131,"Anglo","UWC",4,3,"coronal","coronal",283.778,1491.231
"8317",10973,10973,"Female","UW",1,"boots",0.2,"B","T",131,"Anglo","UWC",2,2,"labial","coronal",365.879,1056.067
"8318",10974,10974,"Female","UW",1,"boots",0.2,"B","T",131,"Anglo","UWC",4,2,"labial","coronal",349.892,1091.658
"8319",10975,10975,"Female","EY",1,"cape",0.13,"K","P",131,"Anglo","UWC",2,1,"dorsal","labial",442.271,1439.938
"8320",10976,10976,"Female","EY",1,"cape",0.13,"K","P",131,"Anglo","UWC",4,1,"dorsal","labial",378.441,1488.389
"8321",10977,10977,"Female","EY",2,"nicknamed",0.17,"N","M",131,"Anglo","UWC",2,1,"coronal","labial",388.298,1381.767
"8322",10978,10978,"Female","EY",2,"nicknamed",0.17,"N","M",131,"Anglo","UWC",4,1,"coronal","labial",374.835,1397.169
"8323",10981,10981,"Female","EY",1,"came",0.1,"K","M",131,"Anglo","UWC",2,2,"dorsal","labial",509.707,1396.721
"8324",10982,10982,"Female","EY",1,"came",0.1,"K","M",131,"Anglo","UWC",4,2,"dorsal","labial",430.551,1412.572
"8325",10985,10985,"Female","EY",1,"j",0.13,"JH","K",131,"Anglo","UWC",2,1,"coronal","dorsal",494.14,1407.189
"8326",10986,10986,"Female","EY",1,"j",0.13,"JH","K",131,"Anglo","UWC",4,1,"coronal","dorsal",475.808,1457.584
"8327",10989,10989,"Female","IY",1,"really",0.09,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",368.344,1428.423
"8328",10990,10990,"Female","IY",1,"really",0.09,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",389.981,1438.443
"8329",10991,10991,"Female","IY",1,"seems",0.07,"S","M",131,"Anglo","UWC",2,1,"coronal","labial",415.104,1442.032
"8330",10992,10992,"Female","IY",1,"seems",0.07,"S","M",131,"Anglo","UWC",4,1,"coronal","labial",373.633,1310.884
"8331",10993,10993,"Female","AY",1,"bible",0.19,"B","B",131,"Anglo","UWC",2,1,"labial","labial",483.562,1199.477
"8332",10994,10994,"Female","AY",1,"bible",0.19,"B","B",131,"Anglo","UWC",4,1,"labial","labial",468.295,1231.777
"8333",10995,10995,"Female","AY",1,"side",0.13,"S","D",131,"Anglo","UWC",2,6,"coronal","coronal",449.844,1170.316
"8334",10996,10996,"Female","AY",1,"side",0.13,"S","D",131,"Anglo","UWC",4,6,"coronal","coronal",501.412,1225.198
"8335",10997,10997,"Female","IY",1,"real",0.08,"R","L",131,"Anglo","UWC",2,1,"coronal","coronal",382.588,1503.343
"8336",10998,10998,"Female","IY",1,"real",0.08,"R","L",131,"Anglo","UWC",4,1,"coronal","coronal",397.193,1155.512
"8337",10999,10999,"Female","AY",1,"life",0.13,"L","F",131,"Anglo","UWC",2,1,"coronal","labial",493.719,1239.254
"8338",11000,11000,"Female","AY",1,"life",0.13,"L","F",131,"Anglo","UWC",4,1,"coronal","labial",498.648,1146.988
"8339",11001,11001,"Female","EY",1,"strange",0.06,"R","N",131,"Anglo","UWC",2,1,"coronal","coronal",476.47,1435.003
"8340",11002,11002,"Female","EY",1,"strange",0.06,"R","N",131,"Anglo","UWC",4,1,"coronal","coronal",439.025,1437.695
"8341",11003,11003,"Female","EY",1,"face",0.26,"F","S",131,"Anglo","UWC",2,1,"labial","coronal",503.576,1181.532
"8342",11004,11004,"Female","EY",1,"face",0.26,"F","S",131,"Anglo","UWC",4,1,"labial","coronal",408.973,1138.314
"8343",11007,11007,"Female","UW",1,"used",0.06,"Y","Z",131,"Anglo","UWC",2,3,"coronal","coronal",350.433,1320.605
"8344",11008,11008,"Female","UW",1,"used",0.06,"Y","Z",131,"Anglo","UWC",4,3,"coronal","coronal",318.878,1299.519
"8345",11011,11011,"Female","EY",1,"same",0.16,"S","M",131,"Anglo","UWC",2,7,"coronal","labial",503.756,1338.549
"8346",11012,11012,"Female","EY",1,"same",0.16,"S","M",131,"Anglo","UWC",4,7,"coronal","labial",417.328,1266.321
"8347",11015,11015,"Female","UW",1,"boots",0.2,"B","T",131,"Anglo","UWC",2,2,"labial","coronal",368.464,1084.629
"8348",11016,11016,"Female","UW",1,"boots",0.2,"B","T",131,"Anglo","UWC",4,2,"labial","coronal",357.465,1093.602
"8349",11017,11017,"Female","EY",1,"same",0.14,"S","M",131,"Anglo","UWC",2,7,"coronal","labial",515.537,1304.753
"8350",11018,11018,"Female","EY",1,"same",0.14,"S","M",131,"Anglo","UWC",4,7,"coronal","labial",481.278,1362.326
"8351",11023,11023,"Female","IY",1,"weeks",0.13,"W","K",131,"Anglo","UWC",2,2,"dorsal","dorsal",450.385,1414.666
"8352",11024,11024,"Female","IY",1,"weeks",0.13,"W","K",131,"Anglo","UWC",4,2,"dorsal","dorsal",397.674,1413.619
"8353",11027,11027,"Female","IY",1,"weeks",0.11,"W","K",131,"Anglo","UWC",2,2,"dorsal","dorsal",439.085,1326.885
"8354",11028,11028,"Female","IY",1,"weeks",0.11,"W","K",131,"Anglo","UWC",4,2,"dorsal","dorsal",376.518,1323.595
"8355",11029,11029,"Female","IY",1,"see",0.15,"S","W",131,"Anglo","UWC",2,2,"coronal","dorsal",413.962,1666.492
"8356",11030,11030,"Female","IY",1,"see",0.15,"S","W",131,"Anglo","UWC",4,2,"coronal","dorsal",385.413,1642.715
"8357",11031,11031,"Female","IY",1,"really",0.06,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",383.55,1438.891
"8358",11032,11032,"Female","IY",1,"really",0.06,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",387.757,1369.803
"8359",11033,11033,"Female","AY",1,"child",0.07,"CH","L",131,"Anglo","UWC",2,1,"coronal","coronal",476.289,1285.911
"8360",11034,11034,"Female","AY",1,"child",0.07,"CH","L",131,"Anglo","UWC",4,1,"coronal","coronal",493.419,1261.087
"8361",11035,11035,"Female","IY",1,"even",0.05,"D","V",131,"Anglo","UWC",2,3,"coronal","labial",390.101,1435.153
"8362",11036,11036,"Female","IY",1,"even",0.05,"D","V",131,"Anglo","UWC",4,3,"coronal","labial",385.233,1401.357
"8363",11039,11039,"Female","EY",1,"same",0.07,"S","M",131,"Anglo","UWC",2,7,"coronal","labial",472.443,1275.144
"8364",11040,11040,"Female","EY",1,"same",0.07,"S","M",131,"Anglo","UWC",4,7,"coronal","labial",450.264,1394.029
"8365",11041,11041,"Female","IY",1,"really",0.07,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",411.979,1541.626
"8366",11042,11042,"Female","IY",1,"really",0.07,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",420.814,1511.867
"8367",11043,11043,"Female","IY",1,"treat",0.05,"R","T",131,"Anglo","UWC",2,1,"coronal","coronal",410.416,1443.976
"8368",11044,11044,"Female","IY",1,"treat",0.05,"R","T",131,"Anglo","UWC",4,1,"coronal","coronal",417.508,1505.437
"8369",11045,11045,"Female","AY",1,"realise",0.12,"L","Z",131,"Anglo","UWC",2,1,"coronal","coronal",439.626,1193.345
"8370",11046,11046,"Female","AY",1,"realise",0.12,"L","Z",131,"Anglo","UWC",4,1,"coronal","coronal",468.295,1283.369
"8371",11047,11047,"Female","IY",1,"speak",0.08,"P","K",131,"Anglo","UWC",2,2,"labial","dorsal",447.981,1391.337
"8372",11048,11048,"Female","IY",1,"speak",0.08,"P","K",131,"Anglo","UWC",4,2,"labial","dorsal",420.573,1408.385
"8373",11049,11049,"Female","AY",1,"primary",0.06,"R","M",131,"Anglo","UWC",2,2,"coronal","labial",416.306,1245.685
"8374",11050,11050,"Female","AY",1,"primary",0.06,"R","M",131,"Anglo","UWC",4,2,"coronal","labial",435.84,1272.004
"8375",11051,11051,"Female","UW",1,"school",0.09,"K","L",131,"Anglo","UWC",2,5,"dorsal","coronal",366.54,1116.781
"8376",11052,11052,"Female","UW",1,"school",0.09,"K","L",131,"Anglo","UWC",4,5,"dorsal","coronal",366.48,1106.761
"8377",11053,11053,"Female","EY",1,"blamed",0.12,"L","M",131,"Anglo","UWC",2,1,"coronal","labial",543.785,1334.96
"8378",11054,11054,"Female","EY",1,"blamed",0.12,"L","M",131,"Anglo","UWC",4,1,"coronal","labial",415.284,1292.341
"8379",11057,11057,"Female","IY",1,"really",0.08,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",358.547,1540.28
"8380",11058,11058,"Female","IY",1,"really",0.08,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",375.496,1569.59
"8381",11059,11059,"Female","AY",1,"realised",0.07,"L","Z",131,"Anglo","UWC",2,1,"coronal","coronal",466.613,1225.347
"8382",11060,11060,"Female","AY",1,"realised",0.07,"L","Z",131,"Anglo","UWC",4,1,"coronal","coronal",493.659,1298.473
"8383",11061,11061,"Female","AY",1,"time",0.17,"T","M",131,"Anglo","UWC",2,5,"coronal","labial",327.233,1169.568
"8384",11062,11062,"Female","AY",1,"time",0.17,"T","M",131,"Anglo","UWC",4,5,"coronal","labial",365.819,1236.862
"8385",11065,11065,"Female","IY",1,"really",0.07,"R","L",131,"Anglo","UWC",2,17,"coronal","coronal",396.893,1536.392
"8386",11066,11066,"Female","IY",1,"really",0.07,"R","L",131,"Anglo","UWC",4,17,"coronal","coronal",415.344,1471.491
"8387",11067,11067,"Female","EY",1,"states",0.18,"T","T",131,"Anglo","UWC",2,1,"coronal","coronal",527.557,1310.286
